account_id,community_id,degree_centrality,betweenness_centrality,typology_ground_truth,graph_flagged_cluster
802B15110,145,5.17250297418921e-05,5.17263675158412e-08,mule_laundering,0
802B15160,145,7.758754461283815e-05,3.44842450105608e-08,mule_laundering,0
8031DBFE0,11,0.0001034500594837842,4.60422144632671e-05,mule_laundering,1
8067D6500,28,7.758754461283815e-05,6.138195611879823e-05,legit,1
806E6FE50,28,0.0001034500594837842,4.603646708909867e-05,mule_laundering,1
80D3EE350,28,0.0001034500594837842,2.3018233544549336e-05,legit,1
80AA68C00,7,0.00012931257435473025,0.0006584870696780513,mule_laundering,1
8115C79B0,7,0.0001551750892256763,0.000699482228392508,mule_laundering,1
8116734B0,146,7.758754461283815e-05,0.0,mule_laundering,0
811673500,146,0.0001034500594837842,0.0,mule_laundering,0
811B159E0,28,5.17250297418921e-05,0.00020664683822578544,mule_laundering,1
8007C1440,40,0.0001034500594837842,6.640060343258943e-05,mule_laundering,1
803F23430,54,5.17250297418921e-05,7.672744514849779e-06,legit,1
8044F5A10,54,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
8044F5E00,54,7.758754461283815e-05,3.8363722574248894e-05,mule_laundering,1
80452D7D0,147,0.0001034500594837842,0.0,legit,0
80452E6A0,147,5.17250297418921e-05,0.0,legit,0
805FB7CF0,3,0.0001034500594837842,2.3018233544549336e-05,legit,1
805FB7740,3,0.0001034500594837842,0.0002907539118065434,legit,1
8060CDA10,60,0.0001034500594837842,4.603646708909867e-05,mule_laundering,1
808697F70,61,0.0001551750892256763,0.0022523288475676667,mule_laundering,1
808C07DC0,61,7.758754461283815e-05,0.00021430234061813006,mule_laundering,1
809132DE0,148,0.0001034500594837842,0.0,legit,0
8097EDB50,148,5.17250297418921e-05,0.0,legit,0
80A27C700,12,0.00012931257435473025,0.0007242959206428903,mule_laundering,1
80A5DFA40,12,0.0001551750892256763,0.0008876526899066119,mule_laundering,1
80A8B0140,12,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80A2399A0,149,7.758754461283815e-05,0.0,mule_laundering,0
80AC32E20,149,5.17250297418921e-05,0.0,legit,0
80CBB3060,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80F5C2B50,150,0.0001034500594837842,0.0,mule_laundering,1
80F5C4390,150,5.17250297418921e-05,0.0,mule_laundering,1
80F8A2F50,99,5.17250297418921e-05,7.672744514849779e-06,legit,1
8107D06D0,70,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8117C12D0,70,5.17250297418921e-05,7.672744514849779e-06,legit,1
813C75971,75,5.17250297418921e-05,1.2069485753696282e-07,legit,1
800704A30,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800AF50A0,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80226C7A0,41,7.758754461283815e-05,0.0004965929269525037,mule_laundering,1
80365D680,2,5.17250297418921e-05,7.660609465321379e-06,mule_laundering,1
80668F370,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80A387200,152,0.00012931257435473025,0.0,mule_laundering,1
80A387610,152,7.758754461283815e-05,0.0,legit,1
80B319CA0,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80C2836A0,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80DA83990,153,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,1
80DAA12D0,153,0.00012931257435473025,1.551791025475236e-07,mule_laundering,1
80DA3D3F0,153,7.758754461283815e-05,3.44842450105608e-08,mule_laundering,1
80DA7E4F0,153,5.17250297418921e-05,1.72421225052804e-07,legit,1
80F2F7770,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
813B9CA10,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
8001D6FF0,28,0.0001034500594837842,0.00014168394330513686,mule_laundering,1
80023E0E0,104,0.0001034500594837842,0.0004589879054322739,mule_laundering,1
8001ADC70,104,0.0001034500594837842,4.093569528488824e-05,mule_laundering,1
800289C70,104,7.758754461283815e-05,5.617773157955626e-05,mule_laundering,1
80043DF50,41,0.0001034500594837842,1.5321218930642757e-05,mule_laundering,1
801A954A0,28,0.0001034500594837842,3.8363722574248894e-05,mule_laundering,1
80203FBF0,28,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
802695C50,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
802A679B0,154,5.17250297418921e-05,3.44842450105608e-08,mule_laundering,0
802A667C0,154,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
8031C4390,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
806272460,28,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
807B705E0,155,7.758754461283815e-05,0.00012660028449502133,mule_laundering,1
80848AAC0,28,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80A67EE90,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
80BC910C0,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
80C80B940,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
811060DC0,28,0.00012931257435473025,3.0690978059399115e-05,mule_laundering,1
813590DB0,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
80B0F5100,50,7.758754461283815e-05,1.5321218930642757e-05,mule_laundering,1
8120D3E20,50,7.758754461283815e-05,1.5345489029699558e-05,legit,1
804DA7470,156,7.758754461283815e-05,0.0,mule_laundering,0
804BEA660,156,5.17250297418921e-05,0.0,legit,0
8050C5D60,3,5.17250297418921e-05,7.672744514849779e-06,legit,1
806111720,60,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
808926900,61,5.17250297418921e-05,7.672744514849779e-06,legit,1
809626EF0,42,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80ADDAA80,12,5.17250297418921e-05,3.8363722574248894e-05,mule_laundering,1
80C9F23E0,36,7.758754461283815e-05,1.5345489029699558e-05,legit,1
81006D1E0,157,7.758754461283815e-05,0.0,mule_laundering,0
81033C930,157,5.17250297418921e-05,0.0,legit,0
810989DE0,70,0.0001034500594837842,2.3018233544549336e-05,legit,1
8123B4D50,71,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800C050D0,54,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8044B4190,54,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80CDF9CD0,158,7.758754461283815e-05,0.0,mule_laundering,0
808838010,158,7.758754461283815e-05,0.0,mule_laundering,0
808E9DCD0,159,5.17250297418921e-05,0.0,mule_laundering,0
811F91690,159,5.17250297418921e-05,0.0,mule_laundering,0
80A2953E0,12,7.758754461283815e-05,0.00021803490180354778,mule_laundering,1
8021309A0,12,0.0001034500594837842,0.0002440265742346124,mule_laundering,1
8102394B0,160,7.758754461283815e-05,3.44842450105608e-08,mule_laundering,0
810DF3480,160,7.758754461283815e-05,6.89684900211216e-08,mule_laundering,0
802958DB0,28,0.0001034500594837842,4.603646708909867e-05,mule_laundering,1
810E1A430,28,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
8015A3ED0,156,5.17250297418921e-05,0.0,mule_laundering,0
811FA3310,161,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,0
80932CC40,161,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
8083E2D60,162,0.0001034500594837842,0.0,mule_laundering,0
811DFB6B0,162,7.758754461283815e-05,0.0,mule_laundering,0
810FB7950,163,7.758754461283815e-05,0.0,mule_laundering,0
80445F940,163,5.17250297418921e-05,0.0,mule_laundering,0
8047B6D80,164,7.758754461283815e-05,0.0,mule_laundering,0
8090E3020,164,7.758754461283815e-05,0.0,mule_laundering,0
800A3E5A0,153,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,1
813B90731,75,7.758754461283815e-05,2.4138971507392564e-07,mule_laundering,1
814276A51,165,7.758754461283815e-05,5.17263675158412e-08,mule_laundering,0
814278FE1,165,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
8009F1D10,42,7.758754461283815e-05,0.0012538706816849394,mule_laundering,1
8003E7740,54,0.00012931257435473025,0.0008198110009552427,mule_laundering,1
8021C45F0,54,7.758754461283815e-05,3.8363722574248894e-05,mule_laundering,1
80245F620,2,7.758754461283815e-05,5.370921160394845e-05,legit,1
80276BA30,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80138AA40,166,0.0001034500594837842,6.89684900211216e-08,mule_laundering,1
80491D7A0,166,0.0001034500594837842,1.2069485753696282e-07,mule_laundering,1
80728BE90,167,7.758754461283815e-05,0.0006567247254020892,mule_laundering,1
80273FB80,168,0.0001034500594837842,3.8363722574248894e-05,mule_laundering,1
80757D080,168,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80857FD20,2,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
808580380,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
808D08470,16,7.758754461283815e-05,0.0,legit,1
808F9E440,169,5.17250297418921e-05,0.0,mule_laundering,0
808F9E990,169,5.17250297418921e-05,0.0,mule_laundering,0
809B979F0,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80BAA63E0,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80D32DBE0,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
81108E620,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80D3200C0,2,5.17250297418921e-05,0.00020664683822578563,legit,1
813484320,2,0.00012931257435473025,4.603646708909867e-05,mule_laundering,1
800058470,33,0.0001034500594837842,1.7079909803021932e-05,mule_laundering,1
80012E100,33,7.758754461283815e-05,8.376797850482061e-06,mule_laundering,1
8001B3D10,1,7.758754461283815e-05,1.3225693225693225e-05,mule_laundering,1
802BEE490,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
802C2BF80,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
80595BED0,28,0.00012931257435473025,6.138195611879823e-05,mule_laundering,1
806931820,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
8078F4DB0,28,7.758754461283815e-05,0.00021430234061812996,legit,1
80878BA20,1,0.0001034500594837842,0.0022090534975259227,mule_laundering,1
80C575BC0,28,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80D216A80,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
811F5B0C0,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
81294A5D0,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
802374C40,50,0.0001034500594837842,0.0028638960624304305,mule_laundering,1
80256C060,170,0.00012931257435473025,1.2069485753696282e-07,mule_laundering,1
8030A5760,170,0.00012931257435473025,2.4138971507392564e-07,mule_laundering,1
8037E5BB0,50,0.0001034500594837842,6.138195611879823e-05,legit,1
8056D2690,50,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
808DE9400,171,5.17250297418921e-05,0.0,mule_laundering,0
808DEA500,171,5.17250297418921e-05,1.72421225052804e-08,mule_laundering,0
80B12BA80,50,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80B12DE00,50,7.758754461283815e-05,3.8363722574248894e-05,mule_laundering,1
812E270F0,50,5.17250297418921e-05,7.672744514849779e-06,legit,1
803F8AD80,54,7.758754461283815e-05,1.5345489029699558e-05,legit,1
804409300,12,0.0001034500594837842,0.0010531640637927487,mule_laundering,1
80609E910,60,0.0001034500594837842,9.96267080477607e-05,legit,1
8060EC5E0,60,0.00012931257435473025,0.00024879433248106134,mule_laundering,1
806D871B0,60,5.17250297418921e-05,7.672744514849779e-06,legit,1
80869DF30,33,7.758754461283815e-05,0.00011185155916659323,mule_laundering,1
80A6FEF40,12,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80CF5B3C0,92,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80E44F430,172,7.758754461283815e-05,0.0,legit,0
80EB41570,172,7.758754461283815e-05,0.0,mule_laundering,0
810248670,173,7.758754461283815e-05,0.0,legit,0
811329E00,173,5.17250297418921e-05,0.0,legit,0
811BCF2E0,71,0.00012931257435473025,0.00018587853935845408,mule_laundering,1
811EDAA30,71,0.0001034500594837842,7.672744514849779e-06,mule_laundering,1
811EDA940,71,0.0002069001189675684,1.5563889248099774e-05,mule_laundering,1
811EDA5B0,71,0.0001034500594837842,1.5345489029699558e-05,mule_laundering,1
8003B4110,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
800B328D0,2,7.758754461283815e-05,7.672744514849779e-06,mule_laundering,1
8013A3BC0,2,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
800A83420,174,5.17250297418921e-05,0.0,legit,1
801A57580,174,0.0001034500594837842,0.0,legit,1
8019ED7B0,175,7.758754461283815e-05,0.0009536100693995431,mule_laundering,1
801DB4300,175,0.0002069001189675684,0.000741036867352657,mule_laundering,1
8021199E0,176,7.758754461283815e-05,0.0018952179827218991,mule_laundering,1
802BE4C90,2,0.0001034500594837842,3.830304732660689e-05,mule_laundering,1
802C5A9E0,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80352F4B0,2,0.00012931257435473025,3.8363722574248894e-05,mule_laundering,1
804C78710,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
805B5BC60,177,5.17250297418921e-05,0.0,mule_laundering,0
805B5C500,177,7.758754461283815e-05,0.0,mule_laundering,0
80600BE00,2,0.0001034500594837842,1.5345489029699558e-05,legit,1
8066D7B00,19,0.00012931257435473025,0.0019558834161287524,mule_laundering,1
80B39AF40,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80B97F460,2,7.758754461283815e-05,0.000244855381697487,legit,1
80C987C00,178,0.0001551750892256763,0.0,mule_laundering,0
80C988190,178,7.758754461283815e-05,0.0,mule_laundering,0
80EB87650,179,0.00012931257435473025,8.440018966334756e-05,legit,1
80ED33D50,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80BDE5EA0,0,5.17250297418921e-05,7.672744514849779e-06,legit,1
80FDA84F0,0,0.00012931257435473025,3.8363722574248894e-05,mule_laundering,1
80FE4C630,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80FF26B70,180,5.17250297418921e-05,0.0,mule_laundering,0
80FF26D00,180,7.758754461283815e-05,0.0,mule_laundering,0
8001B0770,33,0.0001034500594837842,4.119704775207167e-05,mule_laundering,1
8001FE5D0,28,7.758754461283815e-05,4.449468917808396e-05,mule_laundering,1
801FEF760,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
8020791A0,181,0.00012931257435473025,0.0,mule_laundering,1
80207A270,181,0.00012931257435473025,0.0,mule_laundering,1
80207A2C0,181,0.00012931257435473025,0.0,mule_laundering,1
802078880,181,0.0001034500594837842,0.0,mule_laundering,1
8041A9DD0,28,7.758754461283815e-05,3.0690978059399115e-05,mule_laundering,1
8075F52F0,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
808323650,28,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80A662100,12,7.758754461283815e-05,0.00022442922758712225,legit,1
80BF33570,28,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80D0919B0,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
80EBE2F00,41,7.758754461283815e-05,0.00042642543000141227,mule_laundering,1
8057D8B40,182,0.0001034500594837842,0.0,mule_laundering,0
812E5CC20,182,5.17250297418921e-05,0.0,legit,0
810730950,50,0.0001034500594837842,5.370921160394845e-05,mule_laundering,1
803EB9240,54,0.0001551750892256763,4.603646708909867e-05,account_takeover,1
8052436B0,3,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8054100E0,4,0.0003103501784513526,0.0006407839953697424,mule_laundering,1
805CAEFB0,4,5.17250297418921e-05,7.672744514849779e-06,legit,1
808728C10,61,0.0001034500594837842,0.0008466767245714614,mule_laundering,1
809852800,33,0.00012931257435473025,0.0014328092875832577,mule_laundering,1
80A4AD6C0,93,0.0001034500594837842,1.72421225052804e-07,mule_laundering,1
80A4AD800,93,7.758754461283815e-05,6.89684900211216e-08,mule_laundering,1
80C029390,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80DD96660,99,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
80DDAB2B0,100,0.0001034500594837842,0.001063088619332542,mule_laundering,1
80E28C820,99,5.17250297418921e-05,7.672744514849779e-06,legit,1
80F035DA0,99,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80F64CF30,99,5.17250297418921e-05,7.672744514849779e-06,legit,1
80F4E5810,99,5.17250297418921e-05,7.672744514849779e-06,legit,1
80F69BBE0,99,7.758754461283815e-05,2.3018233544549336e-05,legit,1
810D29430,70,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
812D1AC00,71,0.0001551750892256763,2.3026854605801974e-05,mule_laundering,1
811ED7DF0,71,0.0004913877825479749,0.00016190810045793578,mule_laundering,1
8119F8CC0,71,0.00023276263383851444,0.00022681574273197608,mule_laundering,1
8120D49E0,71,0.0001551750892256763,7.810681494892021e-06,mule_laundering,1
81235EC40,71,0.0001551750892256763,0.0004132793080161501,mule_laundering,1
81235EE30,71,0.00012931257435473025,7.672744514849779e-06,mule_laundering,1
811A67510,71,0.00028448766358040654,3.544857984112131e-05,mule_laundering,1
8000DA7D0,71,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8120D4990,71,0.00018103760409662236,3.940590521358154e-05,mule_laundering,1
812D1A410,71,0.00023276263383851444,0.0004698025995459657,mule_laundering,1
812D1A650,71,0.0001551750892256763,5.230012954089431e-05,mule_laundering,1
812D1B280,71,0.0002069001189675684,2.3018233544549336e-05,mule_laundering,1
811A65E30,71,0.0003362126933222986,0.000151067723660216,mule_laundering,1
811E03C30,71,0.0001034500594837842,5.370921160394845e-05,mule_laundering,1
8137542F1,75,0.00012931257435473025,2.9484029484029485e-06,mule_laundering,1
8001093C0,104,0.0001551750892256763,0.00025612971192422185,mule_laundering,1
8016136C0,2,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80459C170,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
805EB6DE0,2,0.0001551750892256763,6.138195611879823e-05,mule_laundering,1
800CEE5B0,41,5.17250297418921e-05,7.672744514849779e-06,legit,1
807195E30,41,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
807B27240,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80BD9F500,184,5.17250297418921e-05,7.672744514849779e-06,legit,1
80C95D120,184,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
80E112E90,2,0.0001034500594837842,3.0690978059399115e-05,mule_laundering,1
8078741A0,2,0.0001034500594837842,3.8363722574248894e-05,mule_laundering,1
810D0D880,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
810DA44D0,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
8117A2720,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
812B94060,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
812C89B50,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
813AB8C90,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80EBB5550,27,5.17250297418921e-05,0.0,legit,0
800165A30,1,0.0001551750892256763,0.0005926363963711196,mule_laundering,1
80027A2B0,104,0.00018103760409662236,0.0002521391336535193,mule_laundering,1
801544370,28,0.0001034500594837842,5.370921160394845e-05,mule_laundering,1
800054B70,28,0.0003103501784513526,0.00035524483600758445,mule_laundering,1
80012E0B0,28,0.00012931257435473025,0.00025469831727644945,mule_laundering,1
8002438B0,28,0.0001034500594837842,4.789629994811577e-05,mule_laundering,1
8002924E0,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
800240F20,104,7.758754461283815e-05,2.6138692411386575e-05,mule_laundering,1
8001205B0,28,7.758754461283815e-05,4.022355543326601e-05,mule_laundering,1
8000B4150,28,0.00012931257435473025,9.401420872727041e-05,mule_laundering,1
8001021C0,104,7.758754461283815e-05,8.234853921452004e-06,mule_laundering,1
8033289C0,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
804B708E0,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
807202060,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
8046D4CA0,185,7.758754461283815e-05,0.0,mule_laundering,0
80821CDC0,185,5.17250297418921e-05,0.0,legit,0
8067D6C60,72,0.0001034500594837842,0.0,mule_laundering,1
808E56A90,72,7.758754461283815e-05,0.0,mule_laundering,1
80BA66B60,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80D085870,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80EBEE410,28,0.00012931257435473025,6.9054700633648e-05,legit,1
8116A08E0,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
810F388F0,186,7.758754461283815e-05,0.0,legit,0
812F85840,186,7.758754461283815e-05,0.0,legit,0
81357F010,28,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
803959550,50,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A209200,187,0.0001034500594837842,4.603646708909867e-05,mule_laundering,1
80F5E0100,187,7.758754461283815e-05,2.3018233544549336e-05,legit,1
803F9CB00,54,0.0001034500594837842,0.0005629078849839952,mule_laundering,1
804404E30,61,0.0001034500594837842,0.0003739065700263593,mule_laundering,1
805016710,3,0.0002069001189675684,0.00048171041855252385,mule_laundering,1
8083F9670,61,0.0001034500594837842,2.3018233544549336e-05,mule_laundering,1
8138BC4B0,61,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A81E300,12,7.758754461283815e-05,1.5345489029699558e-05,legit,1
80B2BAB30,12,7.758754461283815e-05,3.8363722574248894e-05,legit,1
80BEEC940,36,5.17250297418921e-05,7.672744514849779e-06,legit,1
80C5937A0,36,5.17250297418921e-05,7.672744514849779e-06,legit,1
80C8F7670,36,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80E81D550,99,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
810534E20,70,0.0001034500594837842,0.0005045389887495151,mule_laundering,1
810BCE380,188,0.0001034500594837842,0.0,mule_laundering,1
810F4EE40,188,5.17250297418921e-05,0.0,legit,1
811E4E860,71,0.0001034500594837842,5.370921160394845e-05,mule_laundering,1
811FFE910,71,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800059440,2,0.0001034500594837842,3.8363722574248894e-05,mule_laundering,1
8000F49E0,104,0.00012931257435473025,0.0005714292637679595,mule_laundering,1
80010A750,104,0.0001034500594837842,0.0002147970758547439,mule_laundering,1
8006FA4B0,189,7.758754461283815e-05,0.00047405380656434986,mule_laundering,1
8006ECDD0,190,7.758754461283815e-05,0.0,mule_laundering,1
8006FC0B0,190,7.758754461283815e-05,0.0,mule_laundering,1
800A506C0,2,7.758754461283815e-05,0.00021430234061813015,legit,1
800A483E0,37,0.00012931257435473025,0.0003020483041011711,mule_laundering,1
802BE7A30,37,5.17250297418921e-05,0.0002066468382257856,legit,1
8033C6610,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80508F570,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
8057178A0,2,0.00012931257435473025,0.0002448898659424976,legit,1
80684E270,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
809BBC7B0,189,7.758754461283815e-05,0.00047405380656434986,mule_laundering,1
80AA7BFF0,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80AEED230,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
805B8DC40,2,0.0001034500594837842,1.5345489029699558e-05,legit,1
80E04FEB0,2,0.0001034500594837842,1.5345489029699558e-05,legit,1
80E6C34F0,191,0.0001034500594837842,0.0010520543719394104,mule_laundering,1
80CD081C0,192,5.17250297418921e-05,0.0,legit,0
81282DC40,192,5.17250297418921e-05,0.0,legit,0
81284CD80,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
813AB5140,2,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
81444CE70,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80012EBD0,103,0.0001034500594837842,0.0002380516105222743,mule_laundering,1
8001426D0,103,0.0001551750892256763,5.310731619998895e-05,mule_laundering,1
80012AE10,193,0.0001034500594837842,0.0005843211104554969,mule_laundering,1
8001B7DB0,193,0.00012931257435473025,0.000561772245801369,mule_laundering,1
8031C7040,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
800D92330,19,0.0001034500594837842,0.0005880216107122947,mule_laundering,1
806517760,19,7.758754461283815e-05,0.00024485538169748697,mule_laundering,1
807B06D50,28,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A651880,28,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80FEF8700,28,5.17250297418921e-05,7.672744514849779e-06,legit,1
8056945C0,50,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80B2C2980,50,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
804895E90,61,0.0001551750892256763,0.0004528575241845304,mule_laundering,1
80E6DD130,61,5.17250297418921e-05,7.672744514849779e-06,legit,1
804145C00,54,5.17250297418921e-05,7.672744514849779e-06,legit,1
804FABD20,3,0.0001034500594837842,3.8363722574248894e-05,mule_laundering,1
806B9AF90,194,5.17250297418921e-05,0.0,mule_laundering,0
806B9B6A0,194,5.17250297418921e-05,0.0,mule_laundering,0
807173BB0,60,5.17250297418921e-05,7.672744514849779e-06,legit,1
8086B92E0,61,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
808CED9F0,195,5.17250297418921e-05,0.0,legit,0
810D03440,195,5.17250297418921e-05,0.0,legit,0
8091A58E0,196,5.17250297418921e-05,5.17263675158412e-08,mule_laundering,0
8091A6BC0,196,7.758754461283815e-05,3.44842450105608e-08,mule_laundering,0
80950C280,42,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80985A590,42,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80A134400,12,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80AA2D0C0,12,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80C166500,36,7.758754461283815e-05,4.603646708909867e-05,mule_laundering,1
80CE17920,92,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80D5E56F0,92,5.17250297418921e-05,7.672744514849779e-06,mule_laundering,1
80D8110B0,197,7.758754461283815e-05,0.0,mule_laundering,0
80D811100,197,5.17250297418921e-05,0.0,mule_laundering,0
80D851850,92,7.758754461283815e-05,1.5345489029699558e-05,legit,1
811D5F740,71,7.758754461283815e-05,0.0002143023406181301,mule_laundering,1
812416640,71,7.758754461283815e-05,0.0002143023406181301,mule_laundering,1
801795C40,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
801CAB360,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
80623D240,2,7.758754461283815e-05,1.5345489029699558e-05,legit,1
806246EA0,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
807D9DB50,2,5.17250297418921e-05,7.660609465321379e-06,mule_laundering,1
8081D5D00,2,7.758754461283815e-05,3.8363722574248894e-05,mule_laundering,1
808FD5990,2,7.758754461283815e-05,1.5345489029699558e-05,mule_laundering,1
80D0257F0,2,7.758754461283815e-05,2.3018233544549336e-05,mule_laundering,1
80D293020,2,5.17250297418921e-05,7.672744514849779e-06,legit,1
800060E60,33,0.0002069001189675684,8.573017103443349e-05,mule_laundering,1
8000FFBD0,104,0.0001034500594837842,0.00030045241641836685,mule_laundering,1
800124BD0,103,0.0001034500594837842,0.00015202398065496,mule_laundering,1
8001B4210,103,0.0001034500594837842,0.0001074184232078969,mule_laundering,1
8006822A0,198,7.758754461283815e-05,0.0,mule_laundering,0
8006823E0,198,0.0001034500594837842,0.0,mule_laundering,0
